,EE Provider ID,EE UID,Client Unique ID,Client ID,Client Age at Entry,Client Age at Exit,Client Gender,Client Primary Race,Client Ethnicity,Client Veteran Status
645,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724926,jgym11021993j164g500,419123,22.0,22.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
646,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724928,tflm12281960t520f436,267960,54.0,55.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
648,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724931,pdbm08181959p400d155,179960,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
649,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724932,vwtm11081959v655w325,359308,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
652,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724935,pewm11041967p400e363,407705,48.0,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
654,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724937,lbom03121966l500b453,248566,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
655,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724938,nhdm08071975n145h321,75600,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
659,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724942,mlwm08071974m632l200,419124,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
663,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724946,alwf10101971a420l652,419118,44.0,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
666,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724949,ldvf07211971l630d120,346307,44.0,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
667,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724950,dtlf04041980d622t460,383781,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
668,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),724952,mlpf12021976m600l126,161111,39.0,39.0,Female,White (HUD),Hispanic/Latino (HUD),No (HUD)
670,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),725340,wktm10141970w450k300,419207,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
676,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),726088,dwlm07131991d553w432,419375,24.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
681,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),726542,sigm02191973s315i526,419391,42.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
683,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727136,jhum01211967j520h235,84223,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
684,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727137,jbrm05011962j520b656,355426,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
685,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727138,scim03141952s412c453,217579,63.0,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
686,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727143,rmtm06281949r240m320,419523,66.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
687,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727144,irbm05201973i200r152,419526,42.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
688,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727146,asam01271982a415s335,279736,33.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
689,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727147,prem04111963p410r200,419524,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
694,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727678,mrbm07301968m630r162,419668,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
698,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),727780,epwm08111955e165p400,419525,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
700,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728072,jtlm12131968j520t400,362927,47.0,47.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
701,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728073,cmym12031984c642m000,192832,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
702,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728075,crvm02181980c642r162,419801,35.0,35.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
703,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728077,phom09131973p362h200,210601,42.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
704,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728078,egem02061994e420g650,419803,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
705,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728079,jrbm08201959j400r152,316734,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
706,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728080,mmnm05021967m600m532,179965,48.0,48.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
707,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728082,sbom06261980s500b650,273519,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
709,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728084,crbm01021986c623r150,419804,29.0,30.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
711,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728090,jhcf08251967j520h200,419805,48.0,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
713,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728092,cbrf06091987c623b634,419800,28.0,28.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
715,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),728579,jdnm07271994j200d540,419932,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
722,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),729573,sgef12141980s250g650,139570,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
723,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),730085,dalm04141977d654a450,354600,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
726,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),730624,ibtm11091993i200b300,420199,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
728,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),730661,nobf02101986n240o216,420206,29.0,29.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
729,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),730751,mwlm12211962m240w452,420019,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
730,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),731055,brcm01151960b653r263,411657,55.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
731,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),731056,daam08221954d540a352,323558,61.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
732,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),731059,jeem10051960j500e163,158981,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
735,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),731477,jraf04241996j520r200,428961,19.0,19.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
738,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732732,thrm09151993t500h620,290964,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
739,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732734,hcim09071967h616c620,379113,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
742,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732737,rcam06231951r163c652,250273,64.0,64.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
755,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732755,lmlf11131983l320m420,420527,32.0,32.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
758,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732758,sgef02181987s250g650,289294,28.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
759,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732759,tfyf03061980t653f660,218041,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
760,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),732760,cltf02151990c240l340,347855,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
762,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),733250,hhcm01251967h610h230,288272,48.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
765,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),733696,swsm10111966s500w252,402826,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
766,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),733697,kemm01111956k620e355,160758,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
773,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),735031,jprm10231967j535p626,163753,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
779,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),735041,mdrt06141978m240d655,420825,37.0,37.0,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
780,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),735042,rprm07161959r550p620,209331,56.0,56.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
784,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),735193,oqif01031966o410q200,420702,50.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
786,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),735537,dhrm04201968d500h630,183537,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
789,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),735540,rwlm05221952r543w425,420897,63.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
796,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),736612,jptm08011951j520p300,420997,64.0,64.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
797,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),736613,kjhm08051939k530j525,419911,76.0,76.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
799,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),736615,dfrf08211964d630f655,146403,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
804,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738092,cjnm02251969c640j520,363079,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
808,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738621,wgem04021992w450g626,292185,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
809,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738622,wsim12051980w450s530,265171,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
810,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738627,vbnm01071966v624b530,200794,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
811,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738628,jprm06231997j535p626,421416,18.0,18.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
813,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738632,eoef12301967e420o200,421434,48.0,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
814,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),738633,hlvf10281981h360l120,421417,34.0,34.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
815,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739168,rhwm10071959r254h400,421521,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
816,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739169,dasm04161982d130a423,401403,33.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
817,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739170,mjnm05231990m622j520,257407,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
818,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739171,bcsm04081988b653c200,373730,27.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
819,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739172,asem03091965a415s152,274376,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
820,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739173,pdnf07061957p520d523,300220,58.0,58.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
821,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739174,trcf07311967t220r263,363433,48.0,48.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
823,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),739650,jpam01161989j500p625,172060,27.0,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
828,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),741111,ltom04191952l200t520,421813,63.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
829,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),741112,jgem09271977j500g656,183057,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
